#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)    dPsi(")     dPsi_er(")  dEps(")     dEps_er(")
   1935.10    0.008288    0.034174    0.143916    0.021547  99.9900000  99.9900000    0.160397    0.000000    0.013551    0.000000
   1935.15   -0.023282    0.028376    0.164840    0.021624  99.9900000  99.9900000    0.160775    0.000000    0.012126    0.000000
   1935.20   -0.044583    0.029093    0.178476    0.026853  99.9900000  99.9900000    0.160804    0.000000    0.011019    0.000000
   1935.25   -0.038638    0.017297    0.188605    0.020066  99.9900000  99.9900000    0.162032    0.000000    0.010599    0.000000
   1935.30   -0.028756    0.018782    0.191202    0.017968  99.9900000  99.9900000    0.162441    0.000000    0.009424    0.000000
   1935.35   -0.021429    0.024279    0.219235    0.018565  99.9900000  99.9900000    0.162866    0.000000    0.009293    0.000000
   1935.40   -0.008803    0.018785    0.193576    0.014602  99.9900000  99.9900000    0.161792    0.000000    0.008942    0.000000
   1935.45   -0.017686    0.018061    0.214245    0.019927  99.9900000  99.9900000    0.159077    0.000000    0.009299    0.000000
   1935.50   -0.005117    0.016228    0.199149    0.015859  99.9900000  99.9900000    0.157350    0.000000    0.009604    0.000000
   1935.55   -0.009310    0.017999    0.181159    0.017404  99.9900000  99.9900000    0.153160    0.000000    0.009796    0.000000
   1935.60    0.022560    0.017772    0.171966    0.017801  99.9900000  99.9900000    0.150722    0.000000    0.009318    0.000000
   1935.65   -0.015022    0.018569    0.167196    0.019110  99.9900000  99.9900000    0.149582    0.000000    0.009701    0.000000
   1935.70    0.006725    0.019917    0.181308    0.018072  99.9900000  99.9900000    0.148824    0.000000    0.009709    0.000000
   1935.75   -0.039426    0.028763    0.150148    0.015978  99.9900000  99.9900000    0.150151    0.000000    0.010197    0.000000
   1935.80   -0.028757    0.027614    0.158559    0.017462  99.9900000  99.9900000    0.151805    0.000000    0.010731    0.000000
   1935.85   -0.059124    0.026684    0.154851    0.020729  99.9900000  99.9900000    0.153495    0.000000    0.011515    0.000000
   1935.90   -0.061948    0.029287    0.161205    0.018063  99.9900000  99.9900000    0.155168    0.000000    0.012127    0.000000
   1935.95   -0.072344    0.043420    0.169943    0.024310  99.9900000  99.9900000    0.157750    0.000000    0.012983    0.000000
   1936.00   -0.013139    0.036127    0.191857    0.024308  99.9900000  99.9900000    0.157392    0.000000    0.013077    0.000000
   1936.05   -0.061866    0.042953    0.242501    0.024771  99.9900000  99.9900000    0.157695    0.000000    0.012720    0.000000
   1936.10   -0.051910    0.042933    0.243044    0.024514  99.9900000  99.9900000    0.158040    0.000000    0.012391    0.000000
   1936.15   -0.103345    0.029835    0.261184    0.018912  99.9900000  99.9900000    0.157790    0.000000    0.012030    0.000000
   1936.20   -0.105862    0.029285    0.252377    0.021426  99.9900000  99.9900000    0.158592    0.000000    0.009507    0.000000
   1936.25   -0.047143    0.024467    0.268511    0.023032  99.9900000  99.9900000    0.158607    0.000000    0.008737    0.000000
   1936.30   -0.047494    0.032499    0.273944    0.021227  99.9900000  99.9900000    0.159864    0.000000    0.008443    0.000000
   1936.35   -0.009602    0.019673    0.278163    0.016521  99.9900000  99.9900000    0.159735    0.000000    0.007257    0.000000
   1936.40   -0.000252    0.019273    0.247681    0.014979  99.9900000  99.9900000    0.159480    0.000000    0.007828    0.000000
   1936.45    0.042762    0.026293    0.240215    0.016376  99.9900000  99.9900000    0.156941    0.000000    0.008070    0.000000
   1936.50    0.075073    0.023145    0.240532    0.020253  99.9900000  99.9900000    0.153188    0.000000    0.008254    0.000000
   1936.55    0.055874    0.017660    0.215140    0.018505  99.9900000  99.9900000    0.151466    0.000000    0.008584    0.000000
   1936.60    0.050286    0.018454    0.165382    0.020601  99.9900000  99.9900000    0.147257    0.000000    0.008679    0.000000
   1936.65    0.044014    0.017563    0.142466    0.017254  99.9900000  99.9900000    0.146694    0.000000    0.008135    0.000000
   1936.70    0.030743    0.017041    0.108678    0.017112  99.9900000  99.9900000    0.146489    0.000000    0.008625    0.000000
   1936.75   -0.000350    0.019563    0.076987    0.016536  99.9900000  99.9900000    0.146748    0.000000    0.008717    0.000000
   1936.80   -0.016818    0.024087    0.086855    0.017782  99.9900000  99.9900000    0.148864    0.000000    0.009196    0.000000
   1936.85   -0.029842    0.025917    0.082254    0.024595  99.9900000  99.9900000    0.150824    0.000000    0.009853    0.000000
   1936.90   -0.109681    0.035787    0.102709    0.024688  99.9900000  99.9900000    0.151973    0.000000    0.011039    0.000000
   1936.95   -0.132316    0.042439    0.163453    0.030037  99.9900000  99.9900000    0.153350    0.000000    0.011242    0.000000
   1937.00   -0.084241    0.029069    0.161737    0.026319  99.9900000  99.9900000    0.155346    0.000000    0.011816    0.000000
   1937.05   -0.114811    0.046377    0.212941    0.045994  99.9900000  99.9900000    0.154440    0.000000    0.011990    0.000000
   1937.10   -0.118730    0.037876    0.213424    0.022236  99.9900000  99.9900000    0.154391    0.000000    0.010702    0.000000
   1937.15   -0.160556    0.027730    0.247882    0.018489  99.9900000  99.9900000    0.154737    0.000000    0.010080    0.000000
   1937.20   -0.117227    0.025923    0.255339    0.021835  99.9900000  99.9900000    0.155159    0.000000    0.009463    0.000000
   1937.25   -0.066064    0.025369    0.287616    0.022284  99.9900000  99.9900000    0.155965    0.000000    0.006926    0.000000
   1937.30   -0.050426    0.020117    0.291542    0.020375  99.9900000  99.9900000    0.156481    0.000000    0.006631    0.000000
   1937.35    0.000437    0.019862    0.297921    0.019195  99.9900000  99.9900000    0.156538    0.000000    0.006581    0.000000
   1937.40    0.005298    0.018219    0.304806    0.019156  99.9900000  99.9900000    0.155416    0.000000    0.005893    0.000000
   1937.45    0.062188    0.018393    0.318214    0.021205  99.9900000  99.9900000    0.154306    0.000000    0.006685    0.000000
   1937.50    0.093801    0.017450    0.317059    0.022331  99.9900000  99.9900000    0.150556    0.000000    0.007163    0.000000
   1937.55    0.103473    0.017423    0.256477    0.018908  99.9900000  99.9900000    0.147170    0.000000    0.006975    0.000000
   1937.60    0.111823    0.015323    0.193085    0.014944  99.9900000  99.9900000    0.145551    0.000000    0.007313    0.000000
   1937.65    0.106594    0.018299    0.153904    0.021333  99.9900000  99.9900000    0.142685    0.000000    0.007427    0.000000
   1937.70    0.070867    0.020413    0.116432    0.015392  99.9900000  99.9900000    0.143508    0.000000    0.007102    0.000000
   1937.75    0.030811    0.025154    0.089101    0.022102  99.9900000  99.9900000    0.144016    0.000000    0.007674    0.000000
   1937.80    0.046490    0.021885    0.089468    0.018195  99.9900000  99.9900000    0.145239    0.000000    0.008081    0.000000
   1937.85    0.008662    0.026091    0.044190    0.019445  99.9900000  99.9900000    0.147662    0.000000    0.008686    0.000000
   1937.90   -0.006434    0.026118    0.071387    0.022123  99.9900000  99.9900000    0.149482    0.000000    0.009346    0.000000
   1937.95   -0.100411    0.035009    0.100478    0.028361  99.9900000  99.9900000    0.149667    0.000000    0.010550    0.000000
   1938.00   -0.152452    0.034709    0.068961    0.025908  99.9900000  99.9900000    0.150528    0.000000    0.010253    0.000000
   1938.05   -0.202436    0.034073    0.094180    0.038891  99.9900000  99.9900000    0.151252    0.000000    0.010493    0.000000
   1938.10   -0.146728    0.022122    0.185122    0.020554  99.9900000  99.9900000    0.150704    0.000000    0.010092    0.000000
   1938.15   -0.151336    0.021995    0.207240    0.022029  99.9900000  99.9900000    0.150055    0.000000    0.008315    0.000000
   1938.20   -0.157076    0.024525    0.240675    0.025663  99.9900000  99.9900000    0.151181    0.000000    0.007800    0.000000
   1938.25   -0.104615    0.023368    0.293954    0.022708  99.9900000  99.9900000    0.151857    0.000000    0.006903    0.000000
   1938.30   -0.062331    0.022088    0.335961    0.021528  99.9900000  99.9900000    0.152108    0.000000    0.005546    0.000000
   1938.35   -0.062647    0.026380    0.356945    0.022967  99.9900000  99.9900000    0.152568    0.000000    0.005533    0.000000
   1938.40   -0.049095    0.023738    0.317549    0.021081  99.9900000  99.9900000    0.150644    0.000000    0.005683    0.000000
   1938.45   -0.044716    0.027611    0.336259    0.021311  99.9900000  99.9900000    0.148940    0.000000    0.005575    0.000000
   1938.50    0.107520    0.025249    0.349516    0.020625  99.9900000  99.9900000    0.146431    0.000000    0.006327    0.000000
   1938.55    0.181368    0.024416    0.341604    0.025180  99.9900000  99.9900000    0.143021    0.000000    0.006226    0.000000
   1938.60    0.215482    0.022351    0.319398    0.020716  99.9900000  99.9900000    0.140361    0.000000    0.006085    0.000000
   1938.65    0.183728    0.025942    0.171248    0.016192  99.9900000  99.9900000    0.138829    0.000000    0.006385    0.000000
   1938.70    0.169094    0.026317    0.201549    0.025645  99.9900000  99.9900000    0.137832    0.000000    0.006449    0.000000
   1938.75    0.179734    0.025309    0.127323    0.019012  99.9900000  99.9900000    0.139618    0.000000    0.006576    0.000000
   1938.80    0.089904    0.028723    0.080096    0.017094  99.9900000  99.9900000    0.140731    0.000000    0.007388    0.000000
   1938.85    0.049323    0.024791    0.074252    0.019928  99.9900000  99.9900000    0.142542    0.000000    0.008217    0.000000
   1938.90   -0.011340    0.031879    0.080779    0.023800  99.9900000  99.9900000    0.144821    0.000000    0.008931    0.000000
   1938.95   -0.053044    0.042420    0.071342    0.026887  99.9900000  99.9900000    0.145582    0.000000    0.009419    0.000000
   1939.00   -0.103660    0.042050    0.084423    0.023262  99.9900000  99.9900000    0.145457    0.000000    0.009654    0.000000
   1939.05   -0.078324    0.033103    0.127703    0.026625  99.9900000  99.9900000    0.145715    0.000000    0.009269    0.000000
   1939.10   -0.137399    0.031432    0.164410    0.023203  99.9900000  99.9900000    0.145900    0.000000    0.009067    0.000000
   1939.15   -0.099407    0.026995    0.195914    0.022073  99.9900000  99.9900000    0.146276    0.000000    0.007671    0.000000
   1939.20   -0.106462    0.024760    0.248920    0.018681  99.9900000  99.9900000    0.145421    0.000000    0.006362    0.000000
   1939.25   -0.135011    0.024204    0.282781    0.017769  99.9900000  99.9900000    0.147356    0.000000    0.006056    0.000000
   1939.30   -0.087310    0.025059    0.285871    0.019328  99.9900000  99.9900000    0.147347    0.000000    0.004978    0.000000
   1939.35   -0.049678    0.028776    0.323242    0.017560  99.9900000  99.9900000    0.147474    0.000000    0.004781    0.000000
   1939.40   -0.005315    0.029685    0.327517    0.018363  99.9900000  99.9900000    0.146873    0.000000    0.005055    0.000000
   1939.45    0.029644    0.022216    0.331666    0.016921  99.9900000  99.9900000    0.143626    0.000000    0.005179    0.000000
   1939.50    0.082251    0.023728    0.331486    0.020996  99.9900000  99.9900000    0.141486    0.000000    0.005472    0.000000
   1939.55    0.099431    0.021022    0.333371    0.021495  99.9900000  99.9900000    0.137767    0.000000    0.006083    0.000000
   1939.60    0.164272    0.017744    0.319871    0.016301  99.9900000  99.9900000    0.135372    0.000000    0.005136    0.000000
   1939.65    0.205915    0.026302    0.284707    0.019245  99.9900000  99.9900000    0.133784    0.000000    0.005461    0.000000
   1939.70    0.175663    0.032118    0.299545    0.018143  99.9900000  99.9900000    0.132904    0.000000    0.005726    0.000000
   1939.75    0.199325    0.030136    0.256410    0.022567  99.9900000  99.9900000    0.133479    0.000000    0.005972    0.000000
   1939.80    0.143440    0.026124    0.187981    0.017639  99.9900000  99.9900000    0.136017    0.000000    0.006372    0.000000
   1939.85    0.123924    0.024975    0.154830    0.017922  99.9900000  99.9900000    0.137025    0.000000    0.007934    0.000000
   1939.90    0.100302    0.026604    0.172110    0.019342  99.9900000  99.9900000    0.138509    0.000000    0.008704    0.000000
   1939.95    0.083059    0.034495    0.137685    0.021449  99.9900000  99.9900000    0.139795    0.000000    0.009287    0.000000
   1940.00    0.055359    0.033461    0.075971    0.027355  99.9900000  99.9900000    0.139777    0.000000    0.009623    0.000000
   1940.05   -0.053013    0.037831    0.112753    0.024461  99.9900000  99.9900000    0.139457    0.000000    0.008754    0.000000
   1940.10   -0.055276    0.022809    0.135256    0.020895  99.9900000  99.9900000    0.139418    0.000000    0.008527    0.000000
   1940.15   -0.095852    0.024440    0.138398    0.024710  99.9900000  99.9900000    0.140115    0.000000    0.007873    0.000000
   1940.20   -0.124812    0.023304    0.183135    0.018992  99.9900000  99.9900000    0.140443    0.000000    0.005982    0.000000
   1940.25   -0.147269    0.035371    0.212438    0.025156  99.9900000  99.9900000    0.140211    0.000000    0.005246    0.000000
   1940.30   -0.161198    0.025961    0.172666    0.020878  99.9900000  99.9900000    0.141826    0.000000    0.005317    0.000000
   1940.35   -0.109512    0.027059    0.250947    0.019654  99.9900000  99.9900000    0.140762    0.000000    0.004437    0.000000
   1940.40   -0.040880    0.025340    0.344604    0.020119  99.9900000  99.9900000    0.140432    0.000000    0.004722    0.000000
