#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   2014.05    0.026219    0.000072    0.335454    0.000052 -35.1153856   0.0000197    0.000118    0.000081    0.000167    0.000081
   2014.10    0.023930    0.000072    0.354409    0.000053 -35.1340693   0.0000141    0.000158    0.000080    0.000139    0.000080
   2014.15    0.019856    0.000072    0.381450    0.000053 -35.1549196   0.0000220    0.000213    0.000153    0.000038    0.000147
   2014.20    0.022008    0.000075    0.401536    0.000053 -35.1808930   0.0000250    0.000277    0.000111    0.000038    0.000113
   2014.25    0.042923    0.000073    0.421447    0.000051 -35.2048455   0.0000190    0.000314    0.000098    0.000065    0.000099
   2014.30    0.061849    0.000070    0.436636    0.000052 -35.2303685   0.0000280    0.000226    0.000095   -0.000064    0.000102
   2014.35    0.089651    0.000069    0.446192    0.000051 -35.2570406   0.0000147    0.000240    0.000075   -0.000125    0.000076
   2014.40    0.118316    0.000070    0.446209    0.000051 -35.2780336   0.0000195    0.000199    0.000084   -0.000183    0.000086
   2014.45    0.150385    0.000069    0.432750    0.000051 -35.2912822   0.0000222    0.000147    0.000097   -0.000208    0.000095
   2014.50    0.172401    0.000069    0.414541    0.000051 -35.3030015   0.0000110    0.000113    0.000084   -0.000356    0.000087
   2014.55    0.186674    0.000071    0.393678    0.000051 -35.3108791   0.0000100    0.000115    0.000088   -0.000277    0.000089
   2014.60    0.201926    0.000071    0.372556    0.000052 -35.3173076   0.0000120    0.000019    0.000120   -0.000341    0.000115
   2014.65    0.210119    0.000070    0.347669    0.000052 -35.3245092   0.0000130    0.000010    0.000109   -0.000247    0.000110
   2014.70    0.204759    0.000072    0.316043    0.000051 -35.3363814   0.0000110   -0.000165    0.000102   -0.000396    0.000113
   2014.75    0.188149    0.000072    0.288389    0.000052 -35.3525950   0.0000200   -0.000092    0.000098   -0.000209    0.000096
   2014.80    0.155253    0.000070    0.265609    0.000052 -35.3728906   0.0000246   -0.000198    0.000085   -0.000166    0.000090
   2014.85    0.121900    0.000071    0.252447    0.000051 -35.3950710   0.0000218   -0.000178    0.000151   -0.000098    0.000157
   2014.90    0.089464    0.000071    0.254558    0.000052 -35.4161013   0.0000149   -0.000165    0.000120   -0.000024    0.000124
   2014.95    0.056486    0.000071    0.267631    0.000052 -35.4377504   0.0000139   -0.000178    0.000106    0.000010    0.000108
   2015.00    0.031455    0.000071    0.280236    0.000053 -35.4581702   0.0000433   -0.000172    0.000174    0.000093    0.000170
   2015.05    0.010919    0.000070    0.295193    0.000053 -35.4776082   0.0000192   -0.000137    0.000086    0.000037    0.000091
   2015.10    0.002457    0.000069    0.321842    0.000053 -35.4985558   0.0000200   -0.000065    0.000146    0.000128    0.000167
   2015.15    0.003247    0.000071    0.349175    0.000053 -35.5216869   0.0000174   -0.000008    0.000095    0.000186    0.000100
   2015.20    0.003534    0.000070    0.374551    0.000051 -35.5459448   0.0000120    0.000052    0.000083    0.000169    0.000084
   2015.25    0.015570    0.000069    0.398661    0.000052 -35.5760786   0.0000190    0.000123    0.000081    0.000199    0.000085
   2015.30    0.027649    0.000069    0.420070    0.000052 -35.6025036   0.0000110    0.000191    0.000080    0.000175    0.000086
   2015.35    0.046920    0.000070    0.441028    0.000052 -35.6268893   0.0000140    0.000218    0.000099    0.000093    0.000105
   2015.40    0.080804    0.000068    0.452983    0.000052 -35.6512965   0.0000130    0.000181    0.000082    0.000072    0.000088
   2015.45    0.108234    0.000069    0.455042    0.000053 -35.6656559   0.0000220    0.000215    0.000132   -0.000032    0.000142
   2015.50    0.144757    0.000068    0.447415    0.000051 -35.6783107   0.0000320    0.000174    0.000252   -0.000096    0.000263
   2015.55    0.178502    0.000068    0.432075    0.000053 -35.6925705   0.0000105    0.000175    0.000067   -0.000155    0.000074
   2015.60    0.207977    0.000069    0.409792    0.000054 -35.7043025   0.0000173    0.000090    0.000081   -0.000173    0.000086
   2015.65    0.224577    0.000071    0.379407    0.000053 -35.7209486   0.0000120    0.000123    0.000080   -0.000188    0.000086
   2015.70    0.225185    0.000070    0.350436    0.000052 -35.7437048   0.0000158    0.000059    0.000084   -0.000152    0.000088
   2015.75    0.211973    0.000068    0.315365    0.000052 -35.7699129   0.0000136    0.000051    0.000082   -0.000155    0.000084
   2015.80    0.187201    0.000069    0.285245    0.000052 -35.7993095   0.0000250    0.000032    0.000075   -0.000109    0.000079
   2015.85    0.156575    0.000069    0.265606    0.000052 -35.8304167   0.0000260   -0.000034    0.000090   -0.000080    0.000101
   2015.90    0.122061    0.000070    0.254753    0.000053 -35.8584474   0.0000277    0.000017    0.000129   -0.000150    0.000119
   2015.95    0.090898    0.000070    0.250849    0.000054 -35.8881832   0.0000199   -0.000104    0.000072   -0.000098    0.000080
   2016.00    0.052019    0.000070    0.256857    0.000053 -35.9183081   0.0000360   -0.000063    0.000113   -0.000060    0.000098
   2016.05    0.019625    0.000069    0.282672    0.000053 -35.9529652   0.0000240   -0.000102    0.000092   -0.000112    0.000074
   2016.10   -0.008060    0.000069    0.308589    0.000053 -35.9818806   0.0000261   -0.000104    0.000110   -0.000083    0.000091
   2016.15   -0.021261    0.000070    0.343483    0.000051 -36.0110257   0.0000193   -0.000116    0.000100   -0.000073    0.000081
   2016.20   -0.022423    0.000068    0.383172    0.000051 -36.0463460   0.0000199   -0.000050    0.000109    0.000038    0.000087
   2016.25   -0.007500    0.000068    0.421880    0.000051 -36.0839474   0.0000288   -0.000114    0.000120    0.000096    0.000095
   2016.30    0.017593    0.000069    0.455350    0.000051 -36.1172869   0.0000264    0.000039    0.000132    0.000131    0.000106
   2016.35    0.046592    0.000069    0.481281    0.000052 -36.1472291   0.0000290    0.000113    0.000158    0.000111    0.000133
   2016.40    0.079787    0.000068    0.495401    0.000052 -36.1775434   0.0000400    0.000031    0.000218    0.000143    0.000185
   2016.45    0.114660    0.000067    0.495609    0.000051 -36.2003050   0.0000288    0.000123    0.000114    0.000039    0.000094
   2016.50    0.153549    0.000068    0.483372    0.000052 -36.2123392   0.0000240    0.000127    0.000122    0.000008    0.000100
   2016.55    0.193564    0.000068    0.462531    0.000053 -36.2210559   0.0000258    0.000221    0.000117   -0.000048    0.000090
   2016.60    0.219684    0.000069    0.440463    0.000052 -36.2285217   0.0000280    0.000171    0.000145   -0.000019    0.000108
   2016.65    0.231470    0.000070    0.403235    0.000051 -36.2408991   0.0000270    0.000130    0.000119   -0.000102    0.000097
   2016.70    0.236263    0.000067    0.369260    0.000051 -36.2570690   0.0000255    0.000165    0.000119   -0.000083    0.000096
   2016.75    0.232058    0.000068    0.332284    0.000051 -36.2780379   0.0000260    0.000117    0.000112   -0.000079    0.000094
   2016.80    0.209720    0.000068    0.301448    0.000051 -36.3038367   0.0000320    0.000132    0.000207   -0.000068    0.000196
   2016.85    0.179448    0.000067    0.278386    0.000051 -36.3322579   0.0000210    0.000102    0.000094   -0.000165    0.000073
   2016.90    0.141589    0.000068    0.268561    0.000051 -36.3603113   0.0000275    0.000057    0.000113   -0.000094    0.000091
   2016.95    0.115000    0.000069    0.266522    0.000052 -36.3869579   0.0000277   -0.000026    0.000108   -0.000218    0.000085
   2017.00    0.084080    0.000069    0.263962    0.000056 -36.4090170   0.0000248    0.000002    0.000128   -0.000122    0.000111
   2017.05    0.052463    0.000069    0.271092    0.000058 -36.4311208   0.0000186   -0.000092    0.000072   -0.000124    0.000074
   2017.10    0.025502    0.000072    0.288689    0.000058 -36.4521431   0.0000251   -0.000113    0.000075   -0.000172    0.000082
   2017.15    0.005747    0.000069    0.312861    0.000056 -36.4770893   0.0000170   -0.000122    0.000093   -0.000081    0.000100
   2017.20    0.004510    0.000069    0.345266    0.000057 -36.5015703   0.0000198   -0.000197    0.000077   -0.000024    0.000079
   2017.25    0.006220    0.000070    0.377993    0.000057 -36.5292930   0.0000343   -0.000115    0.000073    0.000008    0.000076
   2017.30    0.023758    0.000068    0.410589    0.000056 -36.5588131   0.0000339   -0.000177    0.000108    0.000077    0.000103
   2017.35    0.049991    0.000068    0.440807    0.000057 -36.5878054   0.0000229   -0.000127    0.000062    0.000168    0.000064
   2017.40    0.085526    0.000067    0.456073    0.000056 -36.6119589   0.0000188   -0.000112    0.000073    0.000176    0.000077
   2017.45    0.115793    0.000066    0.457280    0.000056 -36.6310207   0.0000189   -0.000048    0.000069    0.000182    0.000079
   2017.50    0.159150    0.000067    0.449590    0.000057 -36.6398833   0.0000491   -0.000027    0.000288    0.000190    0.000317
   2017.55    0.197579    0.000067    0.430198    0.000056 -36.6474480   0.0000170    0.000039    0.000056    0.000185    0.000060
   2017.60    0.218058    0.000068    0.400462    0.000056 -36.6551503   0.0000148    0.000086    0.000072    0.000176    0.000076
   2017.65    0.232538    0.000066    0.368754    0.000056 -36.6614468   0.0000350    0.000137    0.000097    0.000211    0.000113
   2017.70    0.238743    0.000068    0.337812    0.000057 -36.6706605   0.0000229    0.000182    0.000077    0.000144    0.000081
   2017.75    0.224111    0.000069    0.303742    0.000056 -36.6856897   0.0000280    0.000244    0.000086    0.000177    0.000084
   2017.80    0.200700    0.000067    0.273361    0.000055 -36.7025218   0.0000200    0.000255    0.000072    0.000125    0.000078
   2017.85    0.172954    0.000067    0.251578    0.000056 -36.7242397   0.0000316    0.000318    0.000167    0.000077    0.000191
   2017.90    0.138353    0.000068    0.238046    0.000057 -36.7453464   0.0000161    0.000276    0.000051   -0.000051    0.000052
   2017.95    0.094220    0.000068    0.235918    0.000058 -36.7662517   0.0000122    0.000329    0.000056   -0.000114    0.000060
   2018.00    0.059854    0.000068    0.246508    0.000054 -36.7831533   0.0000360    0.000264    0.000125   -0.000154    0.000118
   2018.05    0.034177    0.000071    0.266974    0.000050 -36.7932402   0.0000220    0.000206    0.000061   -0.000206    0.000064
   2018.10    0.008361    0.000072    0.296313    0.000051 -36.8097839   0.0000210    0.000118    0.000088   -0.000281    0.000094
   2018.15    0.001069    0.000072    0.331583    0.000051 -36.8296419   0.0000150    0.000106    0.000063   -0.000259    0.000064
   2018.20    0.012831    0.000072    0.368612    0.000051 -36.8468693   0.0000160   -0.000001    0.000085   -0.000230    0.000083
   2018.25    0.030964    0.000071    0.395893    0.000050 -36.8658882   0.0000280    0.000012    0.000073   -0.000131    0.000075
   2018.30    0.051534    0.000069    0.425247    0.000049 -36.8844726   0.0000300   -0.000063    0.000095   -0.000043    0.000103
   2018.35    0.076828    0.000068    0.442865    0.000049 -36.9047659   0.0000268   -0.000086    0.000061   -0.000105    0.000060
   2018.40    0.106799    0.000069    0.447565    0.000050 -36.9187456   0.0000150   -0.000191    0.000066   -0.000103    0.000067
   2018.45    0.131123    0.000069    0.444219    0.000050 -36.9302557   0.0000183   -0.000189    0.000060   -0.000073    0.000061
   2018.50    0.165166    0.000069    0.428592    0.000051 -36.9298746   0.0000200   -0.000140    0.000098   -0.000011    0.000105
   2018.55    0.191185    0.000070    0.415543    0.000050 -36.9291287   0.0000170   -0.000146    0.000046    0.000097    0.000044
   2018.60    0.201132    0.000069    0.397636    0.000050 -36.9321774   0.0000485   -0.000212    0.000251    0.000006    0.000283
   2018.65    0.209763    0.000070    0.374683    0.000050 -36.9355780   0.0000460   -0.000067    0.000202    0.000142    0.000229
   2018.70    0.212996    0.000071    0.355260    0.000050 -36.9409787   0.0000201   -0.000091    0.000098    0.000283    0.000099
   2018.75    0.210119    0.000070    0.330948    0.000050 -36.9520634   0.0000929    0.000143    0.000482    0.000300    0.000496
   2018.80    0.198460    0.000069    0.309571    0.000049 -36.9686879   0.0000486    0.000231    0.000358    0.000308    0.000344
   2018.85    0.179261    0.000071    0.290153    0.000050 -36.9864927   0.0000228    0.000417    0.000085    0.000232    0.000084
   2018.90    0.158520    0.000070    0.276520    0.000051 -37.0059226   0.0000210    0.000243    0.000066    0.000156    0.000066
   2018.95    0.124247    0.000069    0.269460    0.000050 -37.0221300   0.0000200    0.000362    0.000074    0.000095    0.000078
   2019.00    0.086692    0.000070    0.270018    0.000049 -37.0346295   0.0000254    0.000341    0.000073   -0.000026    0.000069
   2019.05    0.062003    0.000072    0.286694    0.000049 -37.0479614   0.0000200    0.000289    0.000044   -0.000135    0.000043
   2019.10    0.044023    0.000072    0.314061    0.000049 -37.0650825   0.0000140    0.000297    0.000051   -0.000188    0.000048
   2019.15    0.036889    0.000073    0.338278    0.000049 -37.0841495   0.0000181    0.000279    0.000055   -0.000194    0.000052
   2019.20    0.045497    0.000073    0.363670    0.000049 -37.1008223   0.0000237    0.000242    0.000049   -0.000205    0.000046
   2019.25    0.048971    0.000071    0.385156    0.000049 -37.1207257   0.0000181    0.000163    0.000048   -0.000167    0.000045
   2019.30    0.059484    0.000071    0.403548    0.000049 -37.1397812   0.0000172    0.000089    0.000050   -0.000153    0.000047
   2019.35    0.081079    0.000072    0.416176    0.000049 -37.1552781   0.0000289    0.000072    0.000046   -0.000168    0.000043
   2019.40    0.102164    0.000070    0.427507    0.000049 -37.1677676   0.0000316    0.000058    0.000051   -0.000176    0.000047
   2019.45    0.136086    0.000071    0.429239    0.000050 -37.1738888   0.0007165    0.000012    0.000047   -0.000096    0.000045
   2019.50    0.159549    0.000072    0.419180    0.000050 -37.1739902   0.0000351   -0.000026    0.000042   -0.000225    0.000040
   2019.55    0.184309    0.000072    0.402598    0.000050 -37.1660708   0.0000225   -0.000059    0.000048   -0.000132    0.000047
   2019.60    0.212329    0.000072    0.386579    0.000050 -37.1590469   0.0000140   -0.000052    0.000051   -0.000022    0.000048
   2019.65    0.216530    0.000073    0.361734    0.000050 -37.1544072   0.0000150   -0.000082    0.000051    0.000020    0.000048
   2019.70    0.209698    0.000072    0.332170    0.000049 -37.1537289   0.0000160   -0.000024    0.000047    0.000107    0.000045
