LIA,pole_:_time series,Uniform_:_continental load model,elastic mean_:_barystatic sea_:_level,viscosity_:_profile,Asthenosphere_:_viscosity,Q profile,GRACE_:_solution,relaxed shear_:_modulus ratio,alpha,Anelasticity,ocean_mean_trend_step_1,ocean_mean_trend_step_2,ocean_mean_trend_step_3,ocean_mean_trend_step_4,ocean_mean_trend_step_5
False,mean,False,mean,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.937806,2.224236,2.279349,2.553341
False,mean,False,mean,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.028043,2.369113,2.483025,2.586402
True,mean,False,mean,VM5a,5e+20,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.945292,2.216242,2.25789,2.522848
True,mean,False,mean,VM5a,5e+20,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.013505,2.293785,2.343503,2.610374
True,mean,False,mean,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.94513,2.221757,2.273778,2.545551
True,mean,False,mean,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.035727,2.365121,2.476072,2.575937
False,mean,False,lower,VM5a,5e+20,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.921396,2.224839,2.275349,2.547003
False,mean,False,lower,VM5a,5e+20,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.988734,2.302354,2.361705,2.631902
False,mean,False,lower,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.921236,2.230918,2.291728,2.569447
False,mean,False,lower,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.010671,2.379518,2.498447,2.600354
True,mean,False,lower,VM5a,5e+20,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.929228,2.222236,2.269694,2.537147
True,mean,False,lower,VM5a,5e+20,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.996856,2.299694,2.355639,2.62286
True,mean,False,lower,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.929067,2.228135,2.285933,2.559076
True,mean,False,lower,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.018888,2.374951,2.491122,2.589817
False,mean,False,upper,VM5a,5e+20,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.952171,2.210931,2.250052,2.518233
False,mean,False,upper,VM5a,5e+20,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.020629,2.28859,2.336819,2.606526
False,mean,False,upper,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.952008,2.216245,2.26557,2.538182
False,mean,False,upper,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.042932,2.357522,2.465936,2.568214
True,mean,False,upper,VM5a,5e+20,PAR3P,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.958552,2.208439,2.244442,2.508936
True,mean,False,upper,VM5a,5e+20,PAR3P,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.027248,2.285979,2.330789,2.597294
True,mean,False,upper,VM5a,5e+20,PAR3P,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.958389,2.213538,2.259684,2.528693
True,mean,False,upper,VM5a,5e+20,PAR3P,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.049628,2.35345,2.459322,2.558124
False,mean,False,mean,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.938123,2.147072,2.176987,2.457623
False,mean,False,mean,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.006064,2.223969,2.26241,2.544768
False,mean,False,mean,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.937961,2.151896,2.191795,2.479192
False,mean,False,mean,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.028199,2.279032,2.378413,2.506884
True,mean,False,mean,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.945452,2.146398,2.17405,2.45216
True,mean,False,mean,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.013665,2.223313,2.259449,2.5396
True,mean,False,mean,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.94529,2.151111,2.18881,2.474065
True,mean,False,mean,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.035887,2.276976,2.373629,2.499124
False,mean,False,lower,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.921552,2.144269,2.178533,2.461821
False,mean,False,lower,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.988889,2.221021,2.263812,2.548809
False,mean,False,lower,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.921392,2.149422,2.194106,2.483297
False,mean,False,lower,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.010827,2.278049,2.381514,2.512524
True,mean,False,lower,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.929388,2.143458,2.174709,2.455476
True,mean,False,lower,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.924758,1.997016,2.220238,2.260687,2.543253
True,mean,False,lower,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.929227,2.148469,2.190185,2.477399
True,mean,False,lower,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.019048,2.275632,2.376099,2.504404
False,mean,False,upper,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.952327,2.148231,2.174446,2.452327
False,mean,False,upper,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.020785,2.225216,2.259501,2.539251
False,mean,False,upper,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.952164,2.152791,2.188785,2.47338
False,mean,False,upper,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.043088,2.278479,2.374008,2.498747
True,mean,False,upper,VM5a,5e+20,PAR3P,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.958712,2.147275,2.17107,2.44643
True,mean,False,upper,VM5a,5e+20,PAR3P,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.027408,2.224233,2.256691,2.534236
True,mean,False,upper,VM5a,5e+20,PAR3P,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.958549,2.151674,2.185258,2.467787
True,mean,False,upper,VM5a,5e+20,PAR3P,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.049788,2.276209,2.369394,2.491473
False,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.939516,2.188715,2.230797,2.519634
False,mean,False,mean,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.007457,2.266523,2.317146,2.606733
False,mean,False,mean,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.939354,2.194051,2.245119,2.540986
False,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.029592,2.331066,2.444086,2.571796
True,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.946831,2.187113,2.226582,2.51194
True,mean,False,mean,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.015044,2.2649,2.312879,2.599393
True,mean,False,mean,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.946669,2.192336,2.24005,2.531455
True,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.037266,2.327878,2.438265,2.56278
False,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.922945,2.190677,2.237749,2.531019
False,mean,False,lower,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.990282,2.268411,2.324441,2.616901
False,mean,False,lower,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.922785,2.1964,2.252506,2.550991
False,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.01222,2.336089,2.45346,2.585693
True,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.930767,2.188864,2.233074,2.522979
True,mean,False,lower,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.998395,2.266586,2.31968,2.609227
True,mean,False,lower,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.930606,2.194433,2.247791,2.542768
True,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.020427,2.332402,2.447476,2.575352
False,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.95372,2.18516,2.222617,2.506899
False,mean,False,upper,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.022178,2.262996,2.308794,2.59576
False,mean,False,upper,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.953557,2.190194,2.236049,2.527854
False,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.044481,2.324602,2.433098,2.557281
True,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.960092,2.18336,2.218292,2.500013
True,mean,False,upper,VM5a,5e+20,PREM,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.028787,2.261124,2.304825,2.588712
True,mean,False,upper,VM5a,5e+20,PREM,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.959928,2.18821,2.231792,2.519618
True,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.051167,2.32129,2.427311,2.548661
False,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.939326,2.231706,2.282869,2.563508
False,mean,False,mean,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.007267,2.309845,2.37003,2.651864
False,mean,False,mean,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.939164,2.237531,2.298396,2.584339
False,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.029401,2.385258,2.507236,2.621635
True,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.946639,2.228567,2.276174,2.552915
True,mean,False,mean,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.014852,2.306623,2.363935,2.641953
True,mean,False,mean,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.946477,2.234262,2.292074,2.57392
True,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.037074,2.380218,2.498221,2.609237
False,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.922755,2.238699,2.296859,2.580566
False,mean,False,lower,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.990092,2.316791,2.383174,2.667892
False,mean,False,lower,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.922594,2.244971,2.311664,2.600854
False,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.01203,2.396613,2.524425,2.640191
True,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.930575,2.235218,2.289868,2.569363
True,mean,False,lower,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.998203,2.313233,2.376774,2.655989
True,mean,False,lower,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.930414,2.241306,2.30496,2.589925
True,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.020235,2.390864,2.51552,2.626788
False,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.953529,2.223252,2.267269,2.544994
False,mean,False,upper,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.021987,2.301407,2.355277,2.635698
False,mean,False,upper,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.953366,2.228741,2.28431,2.567579
False,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.044291,2.372667,2.48816,2.600673
True,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.9599,2.220059,2.26158,2.535757
True,mean,False,upper,VM5a,5e+20,PREM,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.028595,2.298074,2.349186,2.626171
True,mean,False,upper,VM5a,5e+20,PREM,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.959736,2.225324,2.277495,2.556848
True,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.050975,2.367661,2.479775,2.588415
False,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.939657,2.160238,2.196332,2.48728
False,mean,False,mean,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.007597,2.237646,2.281142,2.574113
False,mean,False,mean,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.939495,2.165213,2.212002,2.508513
False,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.029732,2.295194,2.401235,2.538935
True,mean,False,mean,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.946973,2.159716,2.193323,2.481638
True,mean,False,mean,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.015186,2.237152,2.277936,2.569412
True,mean,False,mean,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.946811,2.164588,2.208864,2.503605
True,mean,False,mean,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.037409,2.293316,2.397299,2.532933
False,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.923085,2.158873,2.199678,2.493607
False,mean,False,lower,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.990423,2.236178,2.284289,2.581155
False,mean,False,lower,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.922925,2.164193,2.215233,2.515127
False,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.93827,2.012361,2.296042,2.40651,2.548022
True,mean,False,lower,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.85713,1.930909,2.158229,2.196528,2.48861
True,mean,False,lower,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.924758,1.998537,2.235573,2.281253,2.575315
True,mean,False,lower,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.856969,1.930748,2.163412,2.212315,2.509707
True,mean,False,lower,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.94679,2.020569,2.293802,2.401826,2.540871
False,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.879769,1.95386,2.159931,2.191208,2.478638
False,mean,False,upper,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.948227,2.022318,2.237391,2.275862,2.566013
False,mean,False,upper,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.879606,1.953697,2.164631,2.206619,2.500115
False,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.970531,2.044621,2.292785,2.394907,2.529198
True,mean,False,upper,VM5a,5e+20,PREM,GFZ,0.2,0.26,short-term_:_and long-term,1.886454,1.960234,2.159116,2.188053,2.472892
True,mean,False,upper,VM5a,5e+20,PREM,JPL,0.2,0.26,short-term_:_and long-term,1.95515,2.02893,2.236555,2.27272,2.56041
True,mean,False,upper,VM5a,5e+20,PREM,CSR,0.2,0.26,short-term_:_and long-term,1.886291,1.960071,2.163656,2.203363,2.495294
True,mean,False,upper,VM5a,5e+20,PREM,MSSA,0.2,0.26,short-term_:_and long-term,1.97753,2.051309,2.290676,2.390085,2.521712
False,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.865566,1.936567,2.168016,2.198916,2.474362
False,mean,False,mean,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.933507,2.004508,2.244456,2.285255,2.562928
False,mean,False,mean,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.865404,1.936405,2.172807,2.21307,2.493973
False,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.955641,2.026642,2.307806,2.411697,2.525957
True,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.873194,1.943902,2.166417,2.194294,2.466997
True,mean,False,mean,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.941407,2.012115,2.242835,2.280567,2.555456
True,mean,False,mean,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.873032,1.94374,2.171086,2.208959,2.486717
True,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.963629,2.034337,2.304655,2.40573,2.516972
False,mean,False,lower,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.848995,1.919995,2.168644,2.205056,2.483238
False,mean,False,lower,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.916332,1.987333,2.244923,2.290698,2.570571
False,mean,False,lower,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.848834,1.919835,2.173785,2.218729,2.502436
False,mean,False,lower,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.93827,2.009271,2.311305,2.419281,2.535671
True,mean,False,lower,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.85713,1.927838,2.1668,2.199435,2.47482
True,mean,False,lower,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.924758,1.995466,2.243064,2.285574,2.562535
True,mean,False,lower,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.856969,1.927677,2.171777,2.214136,2.494302
True,mean,False,lower,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.94679,2.017498,2.307619,2.413091,2.525931
False,mean,False,upper,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.879769,1.95077,2.165642,2.191823,2.464789
False,mean,False,upper,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.948227,2.019228,2.242198,2.278075,2.553438
False,mean,False,upper,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.879606,1.950607,2.170165,2.205776,2.48414
False,mean,False,upper,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.970531,2.041531,2.302678,2.40203,2.514539
True,mean,False,upper,VM5a,5e+20,QL6,GFZ,0.15,0.26,short-term_:_and long-term,1.886454,1.957162,2.163877,2.187836,2.45817
True,mean,False,upper,VM5a,5e+20,QL6,JPL,0.15,0.26,short-term_:_and long-term,1.95515,2.025858,2.240363,2.273644,2.546378
True,mean,False,upper,VM5a,5e+20,QL6,CSR,0.15,0.26,short-term_:_and long-term,1.886291,1.956999,2.168211,2.201912,2.477556
True,mean,False,upper,VM5a,5e+20,QL6,MSSA,0.15,0.26,short-term_:_and long-term,1.97753,2.048238,2.29944,2.396157,2.504904
False,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.865566,1.936468,2.207441,2.245734,2.510447
False,mean,False,mean,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.933507,2.004409,2.28417,2.33132,2.598861
False,mean,False,mean,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.865404,1.936306,2.212675,2.260964,2.532018
False,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.955641,2.026543,2.357709,2.467582,2.565073
True,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.873194,1.943802,2.204801,2.239512,2.500833
True,mean,False,mean,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.941407,2.012015,2.281471,2.325616,2.590007
True,mean,False,mean,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.873032,1.94364,2.209903,2.255617,2.522605
True,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.963629,2.034237,2.353318,2.460634,2.554202
False,mean,False,lower,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.848995,1.919896,2.212127,2.256839,2.524338
False,mean,False,lower,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.916332,1.987234,2.28871,2.341105,2.61082
False,mean,False,lower,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.848834,1.919736,2.217759,2.272528,2.546184
False,mean,False,lower,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.93827,2.009172,2.366335,2.482174,2.579853
True,mean,False,lower,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.85713,1.927738,2.209162,2.25003,2.512799
True,mean,False,lower,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.924758,1.995366,2.285692,2.334474,2.599677
True,mean,False,lower,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.856969,1.927577,2.21461,2.265781,2.535798
True,mean,False,lower,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.94679,2.017398,2.361272,2.473463,2.567847
False,mean,False,upper,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.879769,1.950671,2.201149,2.233922,2.496547
False,mean,False,upper,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.948227,2.019129,2.27799,2.320341,2.585875
False,mean,False,upper,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.879606,1.950508,2.206088,2.248736,2.5178
False,mean,False,upper,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.970531,2.041432,2.347662,2.452338,2.547603
True,mean,False,upper,VM5a,5e+20,QL6,GFZ,0.1,0.26,short-term_:_and long-term,1.886454,1.957063,2.198434,2.228135,2.487745
True,mean,False,upper,VM5a,5e+20,QL6,JPL,0.1,0.26,short-term_:_and long-term,1.95515,2.025758,2.275161,2.314419,2.577113
True,mean,False,upper,VM5a,5e+20,QL6,CSR,0.1,0.26,short-term_:_and long-term,1.886291,1.956899,2.203155,2.243166,2.508179
True,mean,False,upper,VM5a,5e+20,QL6,MSSA,0.1,0.26,short-term_:_and long-term,1.97753,2.048138,2.34328,2.445916,2.538589
False,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,1.865566,1.936657,2.140673,2.166372,2.445472
False,mean,False,mean,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,1.933507,2.004598,2.216815,2.250365,2.532097
False,mean,False,mean,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,1.865404,1.936496,2.145127,2.180452,2.466891
False,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,1.955641,2.026733,2.273217,2.3691,2.495849
True,mean,False,mean,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,1.873194,1.943994,2.139881,2.162981,2.439606
True,mean,False,mean,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,1.941407,2.012207,2.216035,2.247475,2.52647
True,mean,False,mean,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,1.873032,1.943832,2.144222,2.177349,2.460682
True,mean,False,mean,VM5a,5e+20,QL6,MSSA,0.2,0.26,short-term_:_and long-term,1.963629,2.034429,2.271033,2.364312,2.48874
False,mean,False,lower,VM5a,5e+20,QL6,GFZ,0.2,0.26,short-term_:_and long-term,1.848995,1.920086,2.138518,2.168663,2.451128
False,mean,False,lower,VM5a,5e+20,QL6,JPL,0.2,0.26,short-term_:_and long-term,1.916332,1.987424,2.214482,2.252143,2.536322
False,mean,False,lower,VM5a,5e+20,QL6,CSR,0.2,0.26,short-term_:_and long-term,1.848834,1.919926,2.143287,2.183243,2.472347
